PacketCount,Sent_Time,Encoding_Time,Size_In_Bytes,Msg_Rate
1,1497.4247,58.7758,4,0.67
2,2499.3799,0.1917,4,0.80
3,3501.076,0.6150,4,0.86
4,4515.6761,0.1039,4,0.89
5,5524.082,0.0710,4,0.91
6,6533.1478,0.0790,4,0.92
7,7545.3373,0.1400,4,0.93
8,8556.6568,0.1197,4,0.93
9,9573.0534,1.1007,4,0.94
10,10573.9046,0.1679,4,0.95
