PacketCount,Sent_Time,Encoding_Time,Size_In_Bytes,Msg_Rate
1,124.5121,0.5238,160,8.03
2,131.0098,0.1598,160,15.27
3,132.4192,0.0566,160,22.66
4,133.5453,0.0452,160,29.95
5,134.537,0.0528,160,37.16
6,134.865,0.0440,160,44.49
7,135.8165,0.0527,160,51.54
8,137.6858,0.0601,160,58.10
9,139.1421,0.1641,160,64.68
10,140.1802,0.0823,160,71.34
11,141.0182,0.0494,160,78.00
12,141.9466,0.0325,160,84.54
13,152.1746,0.0586,160,85.43
14,153.0769,0.0438,160,91.46
15,153.8195,0.0331,160,97.52
16,167.2814,0.0540,160,95.65
17,168.2857,0.0370,160,101.02
18,169.7321,0.0608,160,106.05
19,170.992,0.1084,160,111.12
20,172.094,0.0593,160,116.22
21,173.1922,0.0539,160,121.25
22,174.1532,0.0403,160,126.33
23,175.049,0.0369,160,131.39
24,175.9051,0.0340,160,136.44
25,188.9648,0.2661,160,132.30
26,191.8877,0.1178,160,135.50
27,194.556,0.2436,160,138.78
28,195.9137,0.1600,160,142.92
29,199.7478,0.3634,160,145.18
30,202.7388,0.1666,160,147.97
31,204.868,0.1697,160,151.32
32,208.791,0.1649,160,153.26
33,211.6926,0.3757,160,155.89
34,215.0455,0.1770,160,158.11
35,218.6468,0.1475,160,160.08
36,220.6199,0.1524,160,163.18
37,221.6635,0.2884,160,166.92
38,222.4117,0.3491,160,170.85
39,223.2351,0.3372,160,174.70
40,225.6486,0.3354,160,177.27
41,229.2013,0.1984,160,178.88
42,236.8197,0.4617,160,177.35
43,240.3796,0.4643,160,178.88
44,242.7108,0.1490,160,181.29
45,246.6016,0.1678,160,182.48
46,249.1555,0.2463,160,184.62
47,252.0965,0.1586,160,186.44
48,255.1488,0.3161,160,188.13
49,257.0405,0.1625,160,190.63
50,261.7995,0.1298,160,190.99
51,263.0234,0.1151,160,193.90
52,264.6861,0.1072,160,196.46
53,265.9164,0.1057,160,199.31
54,268.6066,0.2889,160,201.04
55,269.8036,0.1778,160,203.85
56,272.0032,0.1139,160,205.88
57,275.2306,1.1581,160,207.10
58,276.8263,0.0810,160,209.52
59,278.6503,0.0756,160,211.73
60,278.845,0.0522,160,215.17
61,281.2911,0.2109,160,216.86
62,282.7249,0.0793,160,219.29
63,284.8153,0.5557,160,221.20
64,286.4844,0.0691,160,223.40
65,286.9657,0.0630,160,226.51
66,289.9652,0.0591,160,227.61
67,291.4526,0.0696,160,229.88
68,292.8884,0.0470,160,232.17
69,294.08,0.0421,160,234.63
70,295.2531,0.0637,160,237.08
71,296.2887,0.0781,160,239.63
72,297.2913,0.0375,160,242.19
73,298.1948,0.0345,160,244.81
74,299.0535,0.0357,160,247.45
75,299.9684,0.0343,160,250.03
76,300.9929,0.0529,160,252.50
77,302.1373,0.0585,160,254.85
78,303.0067,0.0607,160,257.42
79,304.1274,0.0457,160,259.76
80,304.9827,0.0343,160,262.31
81,305.9213,0.0786,160,264.77
82,306.8746,0.0321,160,267.21
83,318.2588,0.0622,160,260.79
84,319.3089,0.0544,160,263.07
85,320.4917,0.0546,160,265.22
86,321.7907,0.0721,160,267.25
87,324.2418,0.0435,160,268.32
88,325.1023,0.0297,160,270.68
89,325.8578,0.0449,160,273.13
90,326.8617,0.0289,160,275.35
91,339.6917,0.1295,160,267.89
92,340.058,0.0934,160,270.54
93,342.7307,0.0930,160,271.35
94,346.1043,0.1250,160,271.59
95,350.1755,0.1650,160,271.29
96,354.605,0.1318,160,270.72
97,355.9292,1.0330,160,272.53
98,359.2911,0.0992,160,272.76
99,360.5798,0.1358,160,274.56
100,360.9936,0.1063,160,277.01
